name,year,rating,metascore,num_votes
Yatra,2006,6.3,,132.0
Ladies Tailor,2006,3.6,,122.0
Hyderabad Nawabs,2006,6.8,,116.0
Sarhad Paar,2006,3.9,,115.0
Hubballi,2006,6.8,,82.0
Sivappathikaaram,2006,5.3,,80.0
Aatma,2006,4.2,,77.0
Kudiyon Ka Hai Zamaana,2006,3.7,,70.0
Umar,2006,5.6,,67.0
Thirupathi,2006,6.1,,63.0
Ganga,2006,4.6,,63.0
Come December,2006,5.6,,58.0
Naughty Boy,2006,3.8,,56.0
Mera Dil Leke Dekho,2006,6.6,,56.0
Free Entry,2006,5.1,,52.0
Chinnodu,2006,4.0,,51.0
Mr. 100%,2006,4.5,,47.0
Prateeksha,2006,5.5,,46.0
Little Box of Sweets,2006,6.2,,46.0
Aaj Ka Gunda Raaj,2006,6.3,,43.0
Rehguzar,2006,6.0,,43.0
Souten: The Other Woman,2006,4.8,,42.0
Iqraar: By Chance,2006,4.7,,41.0
Unns: Love... Forever,2006,3.3,,39.0
Love Ke Chakkar Mein,2006,4.3,,39.0
Men Not Allowed,2006,3.6,,37.0
Ei8ht Shani,2006,4.6,,36.0
Jaana... Let's Fall in Love,2006,5.7,,34.0
Kachchi Sadak,2006,6.2,,33.0
Chand Ke Paar Chalo,2006,6.7,,31.0
Jai Santoshi Maa,2006,6.6,,31.0
Shoonya,2006,6.8,,31.0
Utthaan,2006,4.2,,31.0
Janani,2006,4.4,,28.0
Bold,2006,4.7,,28.0
Shahji ki Advice,2006,7.4,,25.0
Katputtli,2006,5.6,,24.0
Sacred Evil,2006,6.0,,24.0
With Luv... Tumhaara,2006,6.2,,23.0
Offshore,2006,6.3,,20.0
Aisa Kyon Hota Hai?,2006,4.0,,20.0
Kizhakku Kadarkarai Salai,2006,2.8,,18.0
Aaj Ka Laawaris,2006,5.8,,18.0
Sun Zarra,2006,5.6,,17.0
Doodh Aur Apheem,2006,7.1,,16.0
Ek Se Mera Kya Hoga,2006,4.5,,15.0
Hota Hai Dil Pyaar Mein Paagal,2006,5.1,,15.0
Love in Japan,2006,3.2,,14.0
We R Friends,2006,4.5,,14.0
Devi Maa,2006,6.6,,14.0
Dil Se Pooch... Kidhar Jaana Hai,2006,6.7,,14.0
Vidhyaarthi: The Power of Students,2006,5.2,,12.0
Adharm,2006,5.7,,10.0
Struggler,2006,6.0,,10.0
Dhadkanein,2006,4.9,,10.0
Anokhe Amar Shaheed Baba Deep Singh Ji,2006,6.6,,9.0
Madhubaala,2006,3.5,,8.0
Meri Majboorii...,2006,2.5,,6.0
Shaitani Dracula,2006,5.0,,5.0
Rafta Rafta: The Speed,2006,4.6,,5.0
Hitlist,2006,,,
Butterfly Chase,2006,,,
BANDU BOXER,2006,,,
LUKKA CHUPPI,2006,,,
LILKEE,2006,,,
Tera Pati Mera Pyaar,2006,,,
Garam Padosan,2006,,,
Kaamwali,2006,,,
Red Light,II) (2006,,,
Bhakla,2006,,,
Ishaara: Call of Love,2006,,,
Siyaasat: The Politics,2006,,,
Chaska: An Addiction,2006,,,
No Parking,2006,,,
Virana,2006,,,
Ek Pal: The Unforgettable Moment,2006,,,
My Daddy Strongest,2006,,,
Insaaf Ki Jung,2006,,,
Kho Gaye Hum Pyar Mein,2006,,,
Rosy,2006,,,
Husn Bewafa,2006,,,
Ishq Na Karna,2006,,,
Karo Na... Pyar,2006,,,
Husn: Love and Betrayal,2006,,,
"Haseena: Smart, Sexy, Dangerous",2006,,,
Bipasha: The Black Beauty,2006,,,
Night Lover,2006,,,
Formula 69,2006,,,
Strings,2006,,,
Hot Money,2006,,,
Charminar Boys,2006,,,
Yeh Raat,2006,,,
Manoranjan: The Entertainment,2006,,,
Jagat Jogini Maa Khodiyar,2006,,,
Billi: The Wild Cat,2006,,,
Saperan,2006,,,
Karuna,2006,,,
Dhouns,2006,,,
Mannu Dhakad Man,2006,,,
Bedhadak,2006,,,
Khadtal,2006,,,
Koi Hai Yaaha,2006,,,
Sauda the deal,2006,,,
Kya Tum Ho,2006,,,
Moonlight: Unfortunately a Love Story,2006,,,
