name,year,rating,metascore,num_votes
Ghar Sansar,1958,6.8,,21.0
Mujrim,1958,6.6,,21.0
Maya Bazaar,1958,6.5,,20.0
Talaaq,1958,6.7,,19.0
School Master,1958,7.0,,18.0
Sahara,1958,5.6,,17.0
Aakhri Dao,I) (1958,6.4,,16.0
Son of Sinbad,1958,2.4,,16.0
Detective,1958,6.4,,15.0
Samrat Chandragupt,1958,6.1,,15.0
Panchayat,1958,6.8,,13.0
Jailor,1958,6.0,,12.0
Khazanchi,1958,5.8,,12.0
Raagini,1958,6.5,,10.0
Aji Bas Shukriya,1958,6.2,,10.0
Sohni Mahiwal,1958,5.9,,9.0
Savera,1958,7.2,,9.0
Zimbo,1958,4.8,,8.0
Chal Baaz,1958,6.0,,8.0
Police,I) (1958,6.2,,8.0
Sitaron Se Aage,1958,6.1,,8.0
Piya Milan,1958,4.5,,8.0
Zindagi Ya Toofan,1958,6.3,,7.0
Khota Paisa,1958,4.7,,7.0
Do Phool,1958,6.0,,7.0
Mehndi,1958,5.3,,6.0
Devar Bhabhi,1958,6.5,,6.0
Night Club,1958,6.2,,5.0
Dulhan,1958,6.2,,5.0
Farishta,1958,7.4,,5.0
Jisne Tera Naam Liya,1958,,,
Amar Samadhi,1958,,,
Mr. Qartoon M. A.,1958,,,
Miss Toofan Mail,1958,,,
Miss Punjab Mail,1958,,,
Mausi,1958,,,
Matwala,1958,,,
Kal Kya Hoga,1958,,,
Jungle Princess,1958,,,
Hum Bhi Kuchh Kum Nahin,1958,,,
Haria,1958,,,
Do Mastane,1958,,,
Chetak & Rana,1958,,,
Shikwa,1958,,,
Raja Beta,1958,,,
Piyaa,1958,,,
Kamini,1958,,,
Japani Gudiya,1958,,,
Insaf Kahan Hain,1958,,,
Lighthouse,1958,,,
Bhola Shikar,1958,,,
Chalta Purza,1958,,,
Amar Pyar,1958,,,
Pehla Pehla Pyar,1958,,,
Princess Saba,1958,,,
Ram Bhakti,1958,,,
Rifle Girl,1958,,,
Sair-E-Paristan,1958,,,
Shan-E-Hatim,1958,,,
Teerth Yatra,1958,,,
Sim Sim Marjeena,1958,,,
Miss 58,1958,,,
Chandu,1958,,,
Daughter of Sindbad,1958,,,
Akash Pari,1958,,,
Gaj Gauri,1958,,,
Taqdeer,1958,,,
Al Hilal,1958,,,
Pareeksha,1958,,,
Ram Bhakta Vibishan,1958,,,
Raj Pratigya,1958,,,
Pati Parmeshwar,1958,,,
Lala Rukh,1958,,,
Taxi 555,1958,,,
Naya Kadam,1958,,,
Naag Champa,1958,,,
Malik,1958,,,
Kabhi Andhera Kabhi Ujala,1958,,,
Chandan,1958,,,
Sitamgar,1958,,,
Jang Bahadur,1958,,,
Suhag,1958,,,
Gauri Shankar,1958,,,
Tessri Gali,1958,,,
Raj Sinhasan,1958,,,
Ten O'Clock,1958,,,
Mr. Q,1958,,,
Milan,1958,,,
Chaubees Ghante,1958,,,
Trolley Driver,1958,,,
Taxi Stand,1958,,,
Karigar,1958,,,
Gopichand,1958,,,
Ghar Grihasti,1958,,,
Sanskar,1958,,,
Harishchandra,1958,,,
Circus Sundari,1958,,,
Balyogi Upmanyu,1958,,,
Sachche Ka Bol Bala,1958,,,
Bhala Aadmi,1958,,,
Sun To Le Hasina,1958,,,
Neelofar,1958,,,
Naya Paisa,1958,,,
Baghi Sipahi,1958,,,
Hathkadi,1958,,,
Kaagaz Ke Phool,1959,8.0,,2085.0
Anari,1959,7.9,,713.0
Dhool Ka Phool,1959,6.7,,154.0
Dil Deke Dekho,1959,7.1,,144.0
Navrang,1959,6.5,,139.0
Paigham,1959,7.0,,85.0
Do Ustad,1959,7.1,,69.0
Ujala,1959,6.8,,61.0
Main Nashe Men Hoon,1959,6.7,,59.0
Love Marriage,1959,7.6,,58.0
Char Dil Char Rahen,1959,7.5,,57.0
Kanhaiya,1959,6.7,,45.0
Ardhangini,1959,6.1,,40.0
Chirag Kahan Roshni Kahan,1959,7.2,,38.0
Insaan Jaag Utha,1959,6.8,,38.0
Chhoti Bahen,1959,6.6,,35.0
Goonj Uthi Shehnai,1959,7.6,,32.0
Didi,1959,8.0,,32.0
Aangan,1959,6.6,,31.0
Black Cat,1959,6.7,,25.0
Rani Rupmati,1959,5.8,,24.0
Satta Bazaar,1959,6.5,,22.0
Mahishasura Mardini,1959,8.4,,20.0
Kal Hamara Hai,1959,6.7,,18.0
Kavi Kalidas,1959,7.1,,17.0
Madari,1959,5.3,,17.0
Raat Ke Rahi,1959,6.7,,15.0
Do Behnen,1959,5.5,,15.0
Kali Topi Lal Rumal,1959,6.1,,14.0
Duniya Na Mane,1959,5.2,,13.0
Chand,1959,6.8,,13.0
Raj Tilak,1959,6.0,,13.0
Chacha Zindabad,1959,7.2,,12.0
Tipu Sultan,1959,2.6,,11.0
Barkha,1959,4.9,,9.0
Forty Days,1959,6.1,,9.0
Samarat Prithviraj Chauvan,1959,6.7,,9.0
Kangan,1959,6.8,,9.0
Shararat,1959,6.2,,9.0
Heera Moti,1959,5.8,,8.0
Bedard Zamana Kya Jane,1959,6.1,,7.0
Guest House,1959,6.3,,7.0
Jawani Ki Hawa,1959,4.7,,6.0
Fashionable Wife,1959,5.4,,5.0
Bhai-Bahen,1959,6.0,,5.0
Maa Ke Aansoo,1959,5.4,,5.0
Miss Hunterwali,1959,,,
Kaatil Kaun,1959,,,
Saaz,1959,,,
Smuggler,1959,,,
Saaligirah,1959,,,
Sawan,1959,,,
Behram Daku,1959,,,
Bhagwan Aur Shaitan,1959,,,
Blackmailer,1959,,,
Chabukwali,1959,,,
Circus Queen,1959,,,
Flying Rani,1959,,,
Hazar Pariyan,1959,,,
Hero No. 1,1959,,,
Zimbo KI Beti,1959,,,
Jungle Ki Duniya,1959,,,
Minister,1959,,,
Lal Nishan,1959,,,
Nek Khatoon,1959,,,
Police Station,1959,,,
Scout Camp,1959,,,
Sazish,1959,,,
Tikadambaaz,1959,,,
Tin Tin Tin,1959,,,
Toofani Tirandaz,1959,,,
Wrong Number,II) (1959,,,
Kya Yeh Bombai Hai,1959,,,
Jaal Saz,1959,,,
Do Gunde,1959,,,
Naach Ghar,1959,,,
Chand Ki Duniya,1959,,,
Bhakt Pralhad,1959,,,
Chini Jadugar,1959,,,
Hunterwali,1959,,,
Jungle King,1959,,,
Sathi Sukanya,II) (1959,,,
Swarg Se Sundar Desh Hamara,1959,,,
Bank Manager,1959,,,
Khoobsurat Dhokha,1959,,,
Hum Bhi Insaan Hain,1959,,,
Pakshiraj,1959,,,
Dr. Z,1959,,,
Charnon Ki Dasi,1959,,,
School Master,1959,,,
Santan,1959,,,
Circus ki Sundari,1959,,,
Pyar Ki Rahen,1959,,,
Maine Jeena Seekh Liya,1959,,,
Gokul Ka Chor,1959,,,
Sati Vaishalini,1959,,,
Mr. John,1959,,,
Mohar,1959,,,
Grihalakshmi,1959,,,
Pehli Raat,1959,,,
Durga Mata,1959,,,
Keechak Vadha,II) (1959,,,
Baap Bete,1959,,,
Amar Shaheed,1959,,,
Chandrasena,1959,,,
Saral Biswas,1959,,,
O Tera Kya Kahna,1959,,,
Commander,1959,,,
Bus Conductor,1959,,,
Ek Armaan Mera,1959,,,
Pativrata,1959,,,
Deep Jalta Rahe,1959,,,
Ghar Ghar Ki Baat,1959,,,
C.I.D. Girl,1959,,,
Nai Raahen,1959,,,
Jagga Daku,1959,,,
Naya Sansar,1959,,,
Madam XYZ,1959,,,
Rivers of Life,1959,,,
Daaka,1959,,,
Baazigar,1959,,,
Zara Bachke,1959,,,
Qaidi No. 911,1959,,,
Madhu,1959,,,
Jagir,1959,,,
A Handful of Grain,1959,,,
