name,year,rating,metascore,num_votes
Yatra,2006,6.3,,132.0
Ladies Tailor,2006,3.6,,122.0
Hyderabad Nawabs,2006,6.8,,116.0
Sarhad Paar,2006,3.9,,115.0
Hubballi,2006,6.8,,82.0
Sivappathikaaram,2006,5.3,,80.0
Aatma,2006,4.2,,77.0
Kudiyon Ka Hai Zamaana,2006,3.7,,70.0
Umar,2006,5.6,,67.0
Thirupathi,2006,6.1,,63.0
Ganga,2006,4.6,,63.0
Come December,2006,5.6,,58.0
Naughty Boy,2006,3.8,,56.0
Mera Dil Leke Dekho,2006,6.6,,56.0
Free Entry,2006,5.1,,52.0
Chinnodu,2006,4.0,,51.0
Mr. 100%,2006,4.5,,47.0
Prateeksha,2006,5.5,,46.0
Little Box of Sweets,2006,6.2,,46.0
Aaj Ka Gunda Raaj,2006,6.3,,43.0
Rehguzar,2006,6.0,,43.0
Souten: The Other Woman,2006,4.8,,42.0
Iqraar: By Chance,2006,4.7,,41.0
Unns: Love... Forever,2006,3.3,,39.0
Love Ke Chakkar Mein,2006,4.3,,39.0
Men Not Allowed,2006,3.6,,37.0
Ei8ht Shani,2006,4.6,,36.0
Jaana... Let's Fall in Love,2006,5.7,,34.0
Kachchi Sadak,2006,6.2,,33.0
Chand Ke Paar Chalo,2006,6.7,,31.0
Jai Santoshi Maa,2006,6.6,,31.0
Shoonya,2006,6.8,,31.0
Utthaan,2006,4.2,,31.0
Janani,2006,4.4,,28.0
Bold,2006,4.7,,28.0
Shahji ki Advice,2006,7.4,,25.0
Katputtli,2006,5.6,,24.0
Sacred Evil,2006,6.0,,24.0
With Luv... Tumhaara,2006,6.2,,23.0
Offshore,2006,6.3,,20.0
Aisa Kyon Hota Hai?,2006,4.0,,20.0
Kizhakku Kadarkarai Salai,2006,2.8,,18.0
Aaj Ka Laawaris,2006,5.8,,18.0
Sun Zarra,2006,5.6,,17.0
Doodh Aur Apheem,2006,7.1,,16.0
Ek Se Mera Kya Hoga,2006,4.5,,15.0
Hota Hai Dil Pyaar Mein Paagal,2006,5.1,,15.0
Love in Japan,2006,3.2,,14.0
We R Friends,2006,4.5,,14.0
Devi Maa,2006,6.6,,14.0
Dil Se Pooch... Kidhar Jaana Hai,2006,6.7,,14.0
Vidhyaarthi: The Power of Students,2006,5.2,,12.0
Adharm,2006,5.7,,10.0
Struggler,2006,6.0,,10.0
Dhadkanein,2006,4.9,,10.0
Anokhe Amar Shaheed Baba Deep Singh Ji,2006,6.6,,9.0
Madhubaala,2006,3.5,,8.0
Meri Majboorii...,2006,2.5,,6.0
Shaitani Dracula,2006,5.0,,5.0
Rafta Rafta: The Speed,2006,4.6,,5.0
Hitlist,2006,,,
Butterfly Chase,2006,,,
BANDU BOXER,2006,,,
LUKKA CHUPPI,2006,,,
LILKEE,2006,,,
Tera Pati Mera Pyaar,2006,,,
Garam Padosan,2006,,,
Kaamwali,2006,,,
Red Light,II) (2006,,,
Bhakla,2006,,,
Ishaara: Call of Love,2006,,,
Siyaasat: The Politics,2006,,,
Chaska: An Addiction,2006,,,
No Parking,2006,,,
Virana,2006,,,
Ek Pal: The Unforgettable Moment,2006,,,
My Daddy Strongest,2006,,,
Insaaf Ki Jung,2006,,,
Kho Gaye Hum Pyar Mein,2006,,,
Rosy,2006,,,
Husn Bewafa,2006,,,
Ishq Na Karna,2006,,,
Karo Na... Pyar,2006,,,
Husn: Love and Betrayal,2006,,,
"Haseena: Smart, Sexy, Dangerous",2006,,,
Bipasha: The Black Beauty,2006,,,
Night Lover,2006,,,
Formula 69,2006,,,
Strings,2006,,,
Hot Money,2006,,,
Charminar Boys,2006,,,
Yeh Raat,2006,,,
Manoranjan: The Entertainment,2006,,,
Jagat Jogini Maa Khodiyar,2006,,,
Billi: The Wild Cat,2006,,,
Saperan,2006,,,
Karuna,2006,,,
Dhouns,2006,,,
Mannu Dhakad Man,2006,,,
Bedhadak,2006,,,
Khadtal,2006,,,
Koi Hai Yaaha,2006,,,
Sauda the deal,2006,,,
Kya Tum Ho,2006,,,
Moonlight: Unfortunately a Love Story,2006,,,
The Darjeeling Limited,2007,7.2,67.0,183374.0
Like Stars on Earth,2007,8.4,,172971.0
Chak De! India,2007,8.2,68.0,74916.0
Jab We Met,2007,7.9,,48295.0
Om Shanti Om,2007,6.7,,39459.0
Guru,2007,7.7,70.0,22223.0
Bhool Bhulaiyaa,2007,7.3,,22209.0
Namastey London,2007,7.1,,20744.0
Welcome,I) (2007,6.9,,18916.0
Sivaji,2007,7.5,,18123.0
Dhamaal,2007,7.3,,13522.0
Heyy Babyy,2007,6.0,,13482.0
Johnny Gaddaar,2007,7.8,,11662.0
Bheja Fry,2007,7.6,,11309.0
Partner,2007,5.7,,11296.0
Life in a Metro,2007,7.4,,11210.0
Shootout at Lokhandwala,2007,7.1,,9483.0
Manorama: Six Feet Under,2007,7.6,,7405.0
Saawariya,2007,5.2,44.0,7372.0
No Smoking,2007,7.3,,6789.0
Awarapan,2007,7.3,,6605.0
Ram Gopal Varma Ki Aag,2007,1.7,,6578.0
The Other End of the Line,2007,6.2,40.0,5852.0
Dhol,2007,6.3,,5301.0
Salaam-E-Ishq,2007,5.1,,5179.0
Cheeni Kum,2007,6.8,,4953.0
Ek Chalis Ki Last Local,2007,7.3,,4816.0
Ta Ra Rum Pum,2007,5.6,49.0,4345.0
Eklavya: The Royal Guard,2007,6.1,69.0,3173.0
Jhoom Barabar Jhoom,2007,3.7,,3030.0
Aaja Nachle,2007,6.2,,2968.0
Apne,2007,6.0,,2817.0
Dil Dosti Etc,2007,7.0,,2772.0
Dhan Dhana Dhan Goal,2007,5.0,,2384.0
Honeymoon Travels Pvt. Ltd.,2007,6.1,,2364.0
Laaga Chunari Mein Daag: Journey of a Woman,2007,5.3,,2326.0
MP3: Mera Pehla Pehla Pyaar,2007,7.0,,2163.0
Fool N Final,2007,3.4,,1886.0
Cash,2007,3.4,,1844.0
1971,2007,8.1,,1813.0
Athidhi,2007,5.6,,1781.0
"Good Boy, Bad Boy",2007,3.7,,1685.0
Nishabd,2007,5.4,,1609.0
Joy: The Real Love Story,2007,2.1,,1601.0
"Gandhi, My Father",2007,7.3,57.0,1590.0
Dus Kahaniyaan,2007,5.7,,1542.0
Traffic Signal,2007,6.5,,1531.0
Desamuduru,2007,6.1,,1529.0
Naqaab,2007,5.3,,1366.0
Chain Kulii Ki Main Kulii,2007,5.6,,1167.0
The Train: Some Lines Should Never Be Crossed...,2007,4.3,,1067.0
Dharm,2007,8.0,,1019.0
Anwar,2007,6.6,,889.0
Aalwar,2007,3.1,,833.0
Big Brother,2007,3.8,,770.0
Loins of Punjab Presents,2007,7.1,,758.0
Return of Hanuman,2007,7.1,,661.0
Shakalaka Boom Boom,2007,2.3,,593.0
Darling,III) (2007,3.8,,584.0
Risk,2007,6.6,,556.0
Khoya Khoya Chand,2007,6.3,,523.0
Speed,2007,2.9,,510.0
Just Married: Marriage Was Only the Beginning!,2007,5.3,,489.0
Nehlle Pe Dehlla,2007,3.8,,480.0
Hattrick,2007,4.2,,455.0
Dhokha,2007,6.3,,451.0
Thulasi,2007,5.4,,412.0
Nanhe Jaisalmer: A Dream Come True,2007,6.0,,407.0
Journey Bombay to Goa: Laughter Unlimited,2007,4.6,,370.0
Swami,2007,6.9,,368.0
Lezioni di volo,2007,6.2,,357.0
Buddha Mar Gaya,2007,2.5,,355.0
Kya Love Story Hai,2007,3.6,,344.0
Strangers,III) (2007,5.0,,337.0
Red: The Dark Side,2007,3.3,,305.0
Raqeeb,2007,4.2,,281.0
Aggar: Passion Betrayal Terror,2007,4.0,,280.0
Life Mein Kabhie Kabhiee,2007,5.8,,269.0
Undertrial,2007,6.6,,238.0
Red Swastik,2007,2.9,,218.0
Frozen,2007,7.1,,191.0
Aarya,2007,4.5,,188.0
Delhii Heights,2007,4.2,,183.0
Mumbai Salsa,2007,4.8,,182.0
The Great Indian Butterfly,2007,6.2,,179.0
Kaafila,2007,3.2,,173.0
Apna Asmaan,2007,6.2,,163.0
Victoria No. 203: Diamonds Are Forever,2007,3.4,,149.0
My Friend Ganesha,2007,4.6,,149.0
Go,2007,2.7,,144.0
Cape Karma,2007,4.2,,142.0
Fear,I) (2007,3.6,,125.0
Showbiz,2007,3.6,,114.0
Gauri: The Unborn,2007,3.6,,108.0
Chhodon Naa Yaar,2007,4.7,,92.0
Say Salaam India: 'Let's Bring the Cup Home',2007,6.3,,89.0
50 Lakh,2007,6.5,,81.0
Raakh: A Poem Masked in Blood,2007,3.6,,76.0
Deha,2007,6.3,,66.0
Anjaam,2007,6.1,,63.0
It's Breaking News,2007,5.4,,62.0
Evadithe Nakenti,2007,6.2,,55.0
Kaisay Kahein...,2007,6.2,,54.0
Ghutan,2007,4.9,,51.0
Humne Jeena Seekh Liya,2007,7.0,,49.0
Khanna & Iyer,2007,5.1,,49.0
Ek Krantiveer: Vasudev Balwant Phadke,2007,6.4,,42.0
F. M. (Fun Aur Masti),2007,8.1,,41.0
Jahan Jaaeyega Hamen Paaeyega,2007,3.9,,41.0
Manikanda,2007,3.7,,38.0
Salaam Bacche,2007,5.8,,36.0
Jai Jagannath,2007,7.7,,34.0
Aur Pappu Pass Ho Gaya,2007,4.3,,34.0
Gangotri,2007,6.3,,30.0
68 Pages,2007,6.2,,30.0
Mahek,2007,8.0,,28.0
Naya Jigar,2007,6.2,,27.0
Chandrahas,2007,4.3,,26.0
Game,2007,5.3,,25.0
Staying Alive,2007,6.2,,24.0
Foto,2007,6.3,,21.0
Inimey Nangathan,2007,6.3,,21.0
Mr. Hot Mr. Kool,2007,4.0,,21.0
Hungama in Dubai,2007,6.2,,18.0
Old Iss Gold,2007,5.4,,17.0
Kuch Khatta Kuch Meetha,2007,3.8,,15.0
Dahek: A Restless Mind,2007,5.9,,14.0
Dumkata,2007,4.8,,13.0
Highway 203,2007,5.5,,13.0
Dosh,2007,5.4,,12.0
Adhura Sapna,2007,4.7,,11.0
Khallas: The Beginning of End,2007,4.0,,11.0
Wounded,2007,5.7,,11.0
Main Rony Aur Jony,2007,5.8,,10.0
Gabbar Singh,2007,4.8,,9.0
Nirakar Chhaya,2007,7.5,,8.0
Eik Dasttak,2007,5.0,,8.0
Satyabhama,2007,3.8,,8.0
Sirf Romance: Love by Chance,2007,3.4,,8.0
Kunwara Paying Guest,2007,5.7,,7.0
Shri Siddhivinayak Mahima,2007,4.3,,7.0
I'm in Love,2007,,,
Rickshawali,2007,,,
Ek Elan-e-jung,2007,,,
The Fighter,2007,,,
Parveen Bobby,2007,,,
Kahi Hai Woh Aas Pass,2007,,,
Trouble in Paradyz,2007,,,
Girl from Fiji,2007,,,
Jodi,2007,,,
Golden Boys,2007,,,
Lara,2007,,,
Ek Zakhm: The Blast,2007,,,
Miss Anara,2007,,,
Doodhwali,2007,,,
Kaise Kahe,2007,,,
Devon Mein Dev Shanidev,2007,,,
Panga Naa Lo,2007,,,
Tsunami 81,2007,,,
Bed Room,2007,,,
Luv Kush - The amazing twins,2007,,,
Sant Ravidas II,2007,,,
Dakka,2007,,,
Senapati,2007,,,
Dhakad Chhora 2,2007,,,
Chhat Pe,2007,,,
Asar,2007,,,
Cocktail: The Deadly Combination,2007,,,
Unity of Light by A.R rahman,2007,,,
Jungle Love,2007,,,
Mastani Girls,2007,,,
Ilzaam,2007,,,
Ghat: The Hill Station,2007,,,
Slumdog Millionaire,2008,8.0,84.0,805985.0
A Wednesday,2008,8.1,,74424.0
Ghajini,2008,7.3,,57026.0
Rab Ne Bana Di Jodi,2008,7.2,,44317.0
Jodhaa Akbar,2008,7.6,69.0,30303.0
Jaane Tu,2008,7.5,,25609.0
Rock On!!,2008,7.7,,21008.0
Oye Lucky! Lucky Oye!,2008,7.7,,16482.0
Singh Is King,2008,5.7,,14359.0
Dostana,2008,6.5,,13993.0
Race,I) (2008,6.7,,13221.0
Fashion,2008,6.9,,11797.0
Aamir,2008,7.7,,10746.0
Bachna Ae Haseeno,2008,6.1,,10538.0
Bhootnath,2008,6.3,,8314.0
Sarkar Raj,2008,6.7,,7242.0
Golmaal Returns,2008,5.1,,7116.0
Dasvidaniya,2008,7.8,,6081.0
Mumbai Meri Jaan,2008,7.7,,5961.0
Jannat: In Search of Heaven...,2008,6.9,,5961.0
Kismat Konnection,2008,5.2,,5287.0
Tashan,2008,3.8,,4972.0
Yuvvraaj,2008,4.1,,3977.0
Shaurya: It Takes Courage to Make Right... Right,2008,7.3,,3923.0
God Tussi Great Ho,2008,3.6,,3775.0
Welcome to Sajjanpur,2008,6.9,,3073.0
1920,2008,6.4,,3004.0
Desh Drohi,2008,1.4,,2990.0
Sunday,I) (2008,5.3,,2592.0
One Two Three,2008,5.3,,2474.0
U Me Aur Hum,2008,5.9,,2424.0
The Legend of Drona,2008,2.0,,2415.0
Thoda Pyaar Thoda Magic,2008,4.9,,2355.0
Love Story 2050,2008,2.6,,2313.0
Kidnap,2008,4.6,,2309.0
Halla Bol,2008,6.1,,2196.0
Firaaq,2008,7.4,,2043.0
Mere Baap Pehle Aap,2008,5.4,,2024.0
Heroes,2008,5.5,,2012.0
Krazzy 4,2008,4.2,,2006.0
Mithya,2008,7.1,,1923.0
Hello,II) (2008,3.3,,1901.0
Rang Rasiya,2008,7.0,,1816.0
Roadside Romeo,2008,5.2,,1335.0
Phoonk,2008,3.9,,1260.0
Karzzzz,2008,2.1,,1212.0
Mission Istaanbul: Darr Ke Aagey Jeet Hai!,2008,3.4,,1083.0
C Kkompany,2008,5.4,,1023.0
Sorry Bhai!,2008,6.2,,1017.0
Maharathi,2008,7.1,,967.0
Y.M.I. Yeh Mera India,2008,7.7,,904.0
Kuselan,2008,4.7,,890.0
De Taali,2008,4.1,,800.0
Ugly Aur Pagli,2008,3.7,,705.0
Superstar,2008,5.9,,703.0
Dil Kabaddi,2008,5.7,,649.0
Antardwand,2008,7.3,,645.0
EMI: Liya Hai To Chukana Padega,2008,4.2,,578.0
Black & White,I) (2008,6.2,,568.0
Money Hai Toh Honey Hai,2008,2.7,,558.0
Chamku,2008,4.0,,524.0
Maan Gaye Mughall-E-Azam,2008,3.1,,490.0
My Name Is Anthony Gonsalves,2008,3.5,,463.0
Ek Vivaah... Aisa Bhi,2008,5.2,,438.0
Bombay to Bangkok,2008,4.6,,415.0
Woodstock Villa,2008,3.3,,392.0
Mukhbiir,2008,6.9,,383.0
Mehbooba,2008,3.5,,349.0
Hijack,2008,3.8,,310.0
Hari Puttar: A Comedy of Terrors,2008,1.9,,283.0
"Oh, My God!!",2008,5.4,,263.0
Rama Rama Kya Hai Dramaaa,2008,3.9,,253.0
Anamika: The Untold Story,2008,3.3,,250.0
Ru-Ba-Ru,2008,5.5,,247.0
Haal-e-Dil,2008,3.4,,239.0
Summer 2007,2008,6.2,,236.0
Hulla,2008,6.4,,231.0
Contract,2008,4.0,,229.0
Khela,2008,7.2,,217.0
Sathyam,2008,5.1,,197.0
Mr. White Mr. Black,2008,3.3,,193.0
Jimmy,2008,1.6,,193.0
Ram Raaj,2008,4.4,,167.0
Souryam,2008,5.8,,163.0
Via Darjeeling,2008,5.4,,159.0
Bhram: An Illusion,2008,4.0,,113.0
Pazhani,2008,2.8,,109.0
Mumbai Cutting,2008,6.1,,109.0
Dashavatar,2008,6.2,,105.0
Karma: Crime. Passion. Reincarnation,2008,5.0,,104.0
Sirf....: Life Looks Greener on the Other Side,2008,5.9,,95.0
Saas Bahu Aur Sensex,2008,5.1,,94.0
Gumnaam: The Mystery,2008,3.7,,93.0
Dhoom Dadakka,2008,3.4,,87.0
Meerabai Not Out,2008,3.9,,87.0
When Kiran Met Karen,2008,4.9,,86.0
Gooli,2008,6.4,,79.0
Tulsi: Mathrudevobhava,2008,6.0,,79.0
Kaamannana Makkalu,2008,6.6,,75.0
Wafaa,2008,3.7,,75.0
Phir Kabhi,2008,6.9,,72.0
Bach ke Zara,2008,2.7,,70.0
Visakha Express,2008,4.9,,66.0
Don Muthu Swami,2008,4.8,,59.0
My Friend Ganesha 2,2008,4.4,,59.0
Rafoo Chakkar: Fun on the Run,2008,3.3,,53.0
Ghatothkach,2008,6.8,,48.0
Ocean of an Old Man,2008,6.6,,44.0
Thodi Life Thoda Magic,2008,3.9,,42.0
Yaar Meri Zindagi,2008,4.8,,39.0
Pirate's Blood,2008,4.3,,39.0
"Lovesongs: Yesterday, Today & Tomorrow",2008,5.2,,38.0
Pranali: The Tradition,2008,5.9,,36.0
Veer Yodha Prithviraj Chauhan,2008,7.2,,34.0
Kahaani Gudiya Ki...: True Story of a Woman,2008,5.8,,32.0
26th July at Barista,2008,3.1,,31.0
Khushboo: The Fragraance of Love,2008,3.7,,23.0
Chanchal,2008,4.0,,23.0
Hum Sey Hai Jahaan,2008,3.5,,18.0
Khallballi: Fun Unlimited,2008,5.8,,18.0
Good Luck!,2008,3.0,,17.0
Cheenti Cheenti Bang Bang,2008,4.4,,16.0
Tathagatha Buddha The Life & Times of Gautama Buddha,2008,6.6,,13.0
The Firm Land,2008,5.4,,13.0
Dhara,2008,4.3,,11.0
Saanncha,2008,5.4,,11.0
Love Has No Language,2008,6.0,,10.0
Phir Tauba Tauba,2008,2.7,,9.0
Mission: The Last War,2008,5.4,,9.0
Secrets of the Seven Sounds,2008,3.8,,9.0
Zabardast,2008,4.5,,8.0
Pehli Nazar Ka Pyaar,2008,4.4,,7.0
Ishaara,2008,4.7,,7.0
Panchamirtham,2008,7.1,,7.0
Memsahab,2008,,,
Surabhi,2008,,,
Pahli Bhool,2008,,,
Jeena to Hai,2008,,,
Seeking Love,2008,,,
Manthan: Ek Kashmakash,2008,,,
Ek Pyaar Aisa Bhi,2008,,,
Shrameya: The Laborious,2008,,,
Koi Bach Na Payega,2008,,,
8 PM: A Murder Mystery,2008,,,
Bank,2008,,,
Kabhi Socha Bhi Na Tha,2008,,,
Manoj Bhaiya,2008,,,
Muniya,2008,,,
Veetho Vastha,2008,,,
Jai Maa Sherawaali,2008,,,
Ae phansaa,2008,,,
Mumbai Chakachak,2008,,,
Jaanwar - on the Alert,2008,,,
Ishq Ho Gaya Mamu,2008,,,
Jhalak,2008,,,
Besabar,2008,,,
Ghamasaan,2008,,,
Kabhi Kahin...,2008,,,
Danga,2008,,,
3 Idiots,2009,8.4,67.0,351233.0
Dev.D,2009,8.0,,28999.0
Wake Up Sid,2009,7.6,,28707.0
Street Fighter: The Legend of Chun-Li,2009,3.7,17.0,23112.0
Rocket Singh: Salesman of the Year,2009,7.5,,19102.0
Wanted,I) (2009,6.6,,19082.0
Kaminey,2009,7.4,,16546.0
Love Aaj Kal,2009,6.8,,15050.0
Gulaal,2009,8.1,,14070.0
Ajab Prem Ki Ghazab Kahani,2009,6.4,,12906.0
Paa,2009,7.2,30.0,11393.0
Billu,2009,6.2,,10889.0
New York,2009,6.8,35.0,10409.0
Luck by Chance,2009,7.1,58.0,9587.0
Chandni Chowk to China,2009,4.1,44.0,7969.0
De Dana Dan,2009,5.5,,7524.0
Delhi-6,2009,6.1,45.0,7172.0
Kambakkht Ishq,2009,3.9,,6660.0
13B: Fear Has a New Address,2009,7.3,,6103.0
All the Best: Fun Begins,2009,6.2,,5673.0
8 x 10 Tasveer,2009,5.4,,5405.0
Kurbaan,2009,5.7,,4795.0
Blue,I) (2009,3.7,,4569.0
London Dreams,2009,5.3,,4185.0
Dil Bole Hadippa!,2009,4.5,,3865.0
Raaz: The Mystery Continues,2009,5.6,,3345.0
Villu,2009,3.3,,3122.0
Aladin,2009,4.6,,2820.0
99,I) (2009,7.3,,2723.0
Me and Mrs. Khanna,2009,3.5,,2715.0
The Stoneman Murders,2009,7.4,,2684.0
What's Your Raashee?,2009,4.6,,2609.0
Luck,I) (2009,4.8,,2477.0
Well Done Abba!,2009,7.3,,1731.0
"Road, Movie",2009,6.8,,1652.0
Tum Mile,2009,4.9,,1498.0
Jail,2009,6.2,,1230.0
Barah Aana,2009,6.8,,1145.0
Do Knot Disturb,2009,3.6,,1118.0
Aloo Chaat,2009,5.8,,902.0
Shortkut - The Con Is On,2009,3.4,,875.0
Aa Dekhen Zara,2009,5.0,,861.0
Quick Gun Murugun: Misadventures of an Indian Cowboy,2009,5.8,,795.0
Road to Sangam,2009,7.4,,752.0
Dhoondte Reh Jaoge,2009,5.6,,735.0
Thanks Maa,2009,7.9,,692.0
Acid Factory,2009,5.0,,670.0
The President Is Coming,2009,6.8,,636.0
Agyaat,2009,2.8,,612.0
Sankat City,2009,6.2,,608.0
Teree Sang: A Kidult Love Story,2009,6.2,,582.0
Aao Wish Karein,2009,5.0,,580.0
Fox,I) (2009,5.2,,549.0
"Raat Gayi, Baat Gayi?",2009,6.3,,532.0
Paying Guests,2009,4.2,,507.0
Victory,I) (2009,3.7,,476.0
Kal Kissne Dekha,2009,3.6,,429.0
Fatso!,2012,5.7,,427.0
Vaada Raha... I Promise,2009,4.9,,386.0
Aagey Se Right,2009,5.0,,378.0
Daddy Cool: Join the Fun,2009,3.8,,357.0
Straight,II) (2009,5.8,,349.0
Red Alert: The War Within,2009,6.4,,337.0
Ek: The Power of One,2009,4.7,,322.0
Anjaneyulu,2009,4.8,,317.0
Radio: Love on Air,2009,2.9,,305.0
Baabarr,2009,5.1,,301.0
Love Khichdi,2009,5.7,,301.0
Chal Chala Chal,2009,4.6,,289.0
Madly Bangali,2009,7.0,,283.0
Accident on Hill Road,2010,4.0,,283.0
Kisaan,2009,5.4,,283.0
Cooking with Stella,2009,5.4,,281.0
Maska,2009,5.2,,279.0
Jai Veeru: Friends Forever,2009,3.6,,270.0
The Fakir of Venice,2009,5.1,,263.0
Sikandar,2009,6.4,,261.0
Vihir,2009,7.3,,252.0
Veera Madakari,2009,6.5,,250.0
Jashnn: The Music Within,2009,3.8,,250.0
Tera Kya Hoga Johnny,2009,6.0,,207.0
Blue Oranges,2009,6.5,,199.0
Chintu Ji,2009,6.0,,191.0
Mahathma,2009,6.0,,167.0
"Do Paise Ki Dhoop, Chaar Aane Ki Baarish",2009,6.3,,157.0
Sanam Teri Kasam,2009,4.9,,150.0
Sankham,2009,5.0,,132.0
Kisse Pyaar Karoon?,2009,3.3,,130.0
"Karma, Confessions and Holi",2009,3.0,,124.0
Mohandas,2009,6.7,,118.0
The Forest,I) (2009,5.1,,113.0
Madholal Keep Walking,2009,6.4,,110.0
Siddharth: The Prisoner,2009,6.6,,105.0
"Gallit Gondhal, Dillit Mujra",2009,7.8,,98.0
Mere Khwabon Mein Jo Aaye,2009,5.6,,91.0
Bolo Raam,2009,5.1,,84.0
Detective Naani,2009,6.2,,76.0
Fruit & Nut,2009,2.8,,70.0
Jugaad,2009,5.1,,69.0
Yeh Hai Malegaon Ka Superman,2009,7.5,,69.0
Team: The Force,2009,4.0,,68.0
"Three: Love, Lies, Betrayal",2009,5.8,,67.0
Morning Walk,2009,4.7,,61.0
Aadmi Ki Aurat Aur Anya Kahaniya,2009,7.6,,61.0
Ek Se Bure Do,2009,4.3,,61.0
Aamras: The Sweet Taste of Friendship,2009,5.8,,60.0
Zor Lagaa Ke... Haiya!,2009,6.1,,58.0
Shadow,I) (2009,4.9,,55.0
Maruti Mera Dosst,2009,7.8,,49.0
Fast Forward,2009,5.6,,46.0
Marega Salaa,2009,4.9,,46.0
Aasma: The Sky Is the Limit,2009,3.8,,46.0
Bal Ganesh 2,2009,6.7,,43.0
Care of Footpath,2009,7.2,,41.0
Horn 'OK' Pleassss,2009,3.8,,41.0
Houseful,2009,6.3,,36.0
Bachelor Party,2009,4.9,,34.0
Meri Life Mein Uski Wife,2009,4.9,,28.0
Love Kaa Taddka,2009,4.7,,28.0
Chal Chalein,2009,6.3,,26.0
World Cupp 2011,2009,3.5,,26.0
Dekh Bhai Dekh: Laughter Behind Darkness,2009,4.6,,25.0
Khargosh,2009,7.7,,24.0
3 Nights 4 Days,2009,5.2,,23.0
Runway: Love Among Gun Shots...,2009,4.0,,23.0
Banaras,2009,3.2,,23.0
Kaash Mere Hote,2009,5.7,,21.0
S.R.K.,2009,7.0,,20.0
Let's Dance,I) (2009,5.7,,19.0
Lottery,2009,3.0,,17.0
Bad Luck Govind,2009,3.5,,17.0
Aseema: Beyond Boundaries,2009,5.1,,17.0
Dvandva,2009,6.1,,15.0
The White Elephant,2009,5.3,,15.0
Ek Tho Chance,2009,4.4,,15.0
42 Kms.,2009,3.9,,14.0
Namah Shivaya Shantaya,2009,6.1,,12.0
